"";"dayly_power";"dayly_kitchen";"dayly_laundry";"dayly_ewac";"dayly_residual";"dayly_cost_total";"dayly_cost_kitchen";"dayly_cost_laundry";"dayly_cost_ewac";"dayly_cost_residual";"DateTime"
"72";21,5024;1,35;3,859;5,323;10,9704;3,2097477;0,2133;0,568037;0,815694;1,6127167;2007-03-13
"73";29,8894;3,485;0,48;8,607;17,3174;4,55539203333333;0,531205;0,06814;1,355636;2,60041103333333;2007-03-14
"74";31,4135666666667;0;3,263;11,036;17,1145666666667;4,82070453333333;0;0,510864;1,720728;2,58911253333333;2007-03-15
"75";28,3675666666667;1,106;4,604;5,37;17,2875666666667;4,22327036666667;0,174748;0,722602;0,82074;2,50518036666667;2007-03-16
"76";33,8015;2,208;0,359;12,275;18,9595;5,24226016666667;0,348864;0,052662;1,929545;2,91118916666667;2007-03-17
"77";39,5174333333333;6,564;7,369;5,856;19,7284333333333;6,08552296666667;1,021047;1,160417;0,914853;2,98920596666667;2007-03-18
"78";35,8753;1,648;2,686;14,118;17,4233;5,49833506666667;0,240784;0,417283;2,212234;2,62803406666667;2007-03-19
"79";34,7704666666667;3,745;2,837;11,255;16,9334666666667;5,31716923333333;0,579075;0,442786;1,69982;2,59548823333333;2007-03-20
"80";35,7015333333333;1,865;4,133;12,335;17,3685333333333;5,3550276;0,26548;0,607374;1,83728;2,6448936;2007-03-21
"81";24,2496333333333;0,353;0,736;10,462;12,6986333333333;3,61848106666667;0,043419;0,099033;1,550761;1,92526806666667;2007-03-22
"82";21,8168;1,127;0,777;8,369;11,5438;3,26819623333333;0,178066;0,103796;1,254962;1,73137223333333;2007-03-23
"83";49,4738333333333;3,707;5,797;16,382;23,5878333333333;7,52113433333333;0,561766;0,910781;2,526161;3,52242633333333;2007-03-24
"84";55,6407060458652;4,63321751216122;3,60250173731758;9,36450312717165;38,0404836692147;8,14303291730368;0,732048366921473;0,564922307157748;1,42337745656706;5,4226847866574;2007-03-25
"85";23,6013666666667;1,088;0,344;9,096;13,0733666666667;3,59761426666667;0,171904;0,050712;1,403953;1,97104526666667;2007-03-26
"86";18,419;0;3,019;3,697;11,703;2,79825916666667;0;0,471157;0,562846;1,76425616666667;2007-03-27
"87";38,8983;1,122;8,527;13,888;15,3613;6,02778423333333;0,177276;1,339251;2,168019;2,34323823333333;2007-03-28
"88";26,5067666666667;1,162;0,46;10,724;14,1607666666667;4,02171063333333;0,172746;0,06673;1,633107;2,14912763333333;2007-03-29
"89";23,3732333333333;1,094;0,468;8,217;13,5942333333333;3,59121653333333;0,172852;0,068064;1,298286;2,05201453333333;2007-03-30
"90";58,4918333333333;2,62;7,707;17,682;30,4828333333333;8,739357;0,413575;1,212596;2,718926;4,39426;2007-03-31
"91";46,4325333333333;4,629;5,401;19,509;16,8935333333333;6,9383471;0,672337;0,840548;2,887437;2,5380251;2007-04-01
"92";32,6796333333333;1,755;0,97;16,641;13,3136333333333;4,89453773333333;0,257165;0,145105;2,483083;2,00918473333333;2007-04-02
"93";27,3803333333333;3,63;1,042;7,637;15,0713333333333;4,1812195;0,55128;0,159211;1,182041;2,2886875;2007-04-03
"94";34,1978;3,434;0,42;14,748;15,5958;5,23460606666667;0,523777;0,061985;2,301309;2,34753506666667;2007-04-04
"95";30,7346333333333;1,086;4,277;10,523;14,8486333333333;4,70564556666667;0,171553;0,671671;1,606599;2,25582256666667;2007-04-05
"96";26,6856666666667;0;5,466;9,166;12,0536666666667;4,02755933333333;0;0,845918;1,414803;1,76683833333333;2007-04-06
"97";25,8987333333333;1,127;3,111;5,923;15,7377333333333;3,7965882;0,178066;0,484748;0,860129;2,2736452;2007-04-07
"98";26,8136;0;0,485;3,545;22,7836;3,67296713333333;0;0,07068;0,524305;3,07798213333333;2007-04-08
"99";16,682;2,667;0,514;3,801;9,7;2,5344205;0,404271;0,074247;0,600558;1,4553445;2007-04-09
"100";12,9560666666667;0,209;0,742;2,572;9,43306666666667;1,87103186666667;0,033022;0,107716;0,342221;1,38807286666667;2007-04-10
"101";14,7913666666667;0;1,112;6,421;7,25836666666667;2,1628001;0;0,156236;0,938813;1,0677511;2007-04-11
"102";8,96176666666667;0;0,541;1,818;6,60276666666667;1,33213413333333;0;0,078688;0,287244;0,966202133333333;2007-04-12
"103";9,1837;0;0,558;1,988;6,6377;1,35786043333333;0;0,080989;0,305109;0,971762433333333;2007-04-13
"104";9,2378;0;0,578;2,008;6,6518;1,33860423333333;0;0,083309;0,281739;0,973556233333333;2007-04-14
"105";12,1027333333333;0;1,026;2,893;8,18373333333333;1,78557153333333;0;0,155458;0,423809;1,20630453333333;2007-04-15
"106";15,8731666666667;0,952;1,305;4,656;8,96016666666667;2,38499833333333;0,133826;0,200905;0,712128;1,33813933333333;2007-04-16
"107";20,3955666666667;1,532;0,389;6,199;12,2755666666667;3,08797936666667;0,242056;0,057017;0,951757;1,83714936666667;2007-04-17
"108";16,6374333333333;1,579;0,355;3,43;11,2734333333333;2,4971203;0,249482;0,05196;0,54194;1,6537383;2007-04-18
"109";17,1443;0,733;1,605;5,748;9,0583;2,5744974;0,115814;0,24946;0,887009;1,3222144;2007-04-19
"110";13,7096666666667;1,069;0,36;3,499;8,78166666666667;2,0613595;0,151997;0,05296;0,531177;1,3252255;2007-04-20
"111";27,8942666666667;6,575;0,463;11,129;9,72726666666667;4,29237746666667;1,03885;0,068779;1,712077;1,47267146666667;2007-04-21
"112";37,2285666666667;4,264;2,287;11,102;19,5755666666667;5,74082786666667;0,673712;0,355851;1,750126;2,96113886666667;2007-04-22
"113";17,5761;1,402;0,506;6,005;9,6631;2,6611493;0,221516;0,074628;0,93185;1,4331553;2007-04-23
"114";17,2016666666667;1,125;0,527;6,68;8,86966666666667;2,61589433333333;0,17775;0,076126;1,0343;1,32771833333333;2007-04-24
"115";21,0693666666667;0;1,469;8,812;10,7883666666667;3,1978476;0;0,227167;1,340706;1,6299746;2007-04-25
"116";21,2577666666667;1,324;1,845;7,163;10,9257666666667;3,25286496666667;0,209192;0,28346;1,131754;1,62845896666667;2007-04-26
"117";18,2388666666667;1,772;0,545;4,756;11,1658666666667;2,72980126666667;0,279976;0,07995;0,712143;1,65773226666667;2007-04-27
"118";25,9862857142857;0;1,23428571428571;0;24,752;3,19631314285714;0;0,151817142857143;0;3,044496;2007-04-28
"119";25,8093453495553;1,60589718730066;1,84397430007022;9,20067242346732;13,1588014387171;3,91244984684785;0,248059109973575;0,283442337404816;1,40996475089316;1,9709836485763;2007-04-29
"120";17,53425;3,035;1,25;2,8275;10,42175;2,65958983333333;0,4390175;0,1933875;0,446745;1,58043983333333;2007-04-30
"121";27,7309666666667;4,005;0,995;8,546;14,1849666666667;4,23870323333333;0,63279;0,14832;1,299168;2,15842523333333;2007-05-01
"122";16,7247666666667;0,007;1,49;3,754;11,4737666666667;2,4732263;0,000861;0,2203;0,593132;1,6589333;2007-05-02
"123";18,1706333333333;1,906;1,725;7,836;6,70363333333333;2,65060473333333;0,266253;0,22572;1,162033;0,996598733333333;2007-05-03
"124";16,6354666666667;2,259;0,538;3,99;9,84846666666667;2,5169474;0,330007;0,078599;0,606235;1,5021064;2007-05-04
"125";26,0508666666667;2,913;2,493;11,303;9,34186666666667;3,96422093333333;0,444014;0,386999;1,733339;1,39986893333333;2007-05-05
"126";35,0350666666667;3,215;0,949;10,095;20,7760666666667;5,23096003333333;0,50797;0,141577;1,515245;3,06616803333333;2007-05-06
"127";27,3944;0,946;4,935;9,433;12,0804;4,1959172;0,149468;0,77434;1,460839;1,8112702;2007-05-07
"128";29,8215333333333;4,581;2,011;8,777;14,4525333333333;4,5058226;0,723798;0,311298;1,328141;2,1425856;2007-05-08
"129";27,7622666666667;3,018;5,631;9,474;9,63926666666667;4,2905638;0,464524;0,883293;1,483522;1,4592248;2007-05-09
"130";11,7980666666667;0,946;0,534;3,261;7,05706666666667;1,78280236666667;0,149468;0,077687;0,492803;1,06284436666667;2007-05-10
"131";16,3192333333333;0,926;0,491;6,471;8,43123333333333;2,46304036666667;0,146308;0,073553;0,980943;1,26223636666667;2007-05-11
"132";24,0261;2,247;1,075;10,408;10,2961;3,70944396666667;0,355026;0,162955;1,640789;1,55067396666667;2007-05-12
"133";27,2456333333333;3,612;2,414;8,958;12,2616333333333;4,16969256666667;0,570696;0,375637;1,394539;1,82882056666667;2007-05-13
"134";24,4630333333333;3,176;2,417;5,517;13,3530333333333;3,73371326666667;0,501808;0,377686;0,831856;2,02236326666667;2007-05-14
"135";15,0732;0;0,408;5,318;9,3472;2,25308176666667;0;0,059319;0,817879;1,37588376666667;2007-05-15
"136";28,2157333333333;2,213;5,756;9,077;11,1697333333333;4,33088186666667;0,330579;0,904373;1,407916;1,68801386666667;2007-05-16
"137";20,5302666666667;1,014;2,073;7,687;9,75626666666667;3,09194746666667;0,160212;0,321724;1,161626;1,44838546666667;2007-05-17
"138";27,1921666666667;3,27;3,913;8,116;11,8931666666667;4,166916;0,51638;0,613389;1,260208;1,776939;2007-05-18
"139";23,8240333333333;4,683;0,53;7,022;11,5890333333333;3,66873126666667;0,739914;0,077615;1,102231;1,74897126666667;2007-05-19
"140";32,8054666666667;5,42;1,733;7,611;18,0414666666667;4,9876919;0,83788;0,266359;1,137858;2,7455949;2007-05-20
"141";18,6677;0;0,468;9,06;9,1397;2,78629743333333;0;0,068239;1,358925;1,35913343333333;2007-05-21
"142";18,8808666666667;0,931;3,966;3,984;9,99986666666667;2,84289926666667;0,147098;0,600273;0,608472;1,48705626666667;2007-05-22
"143";24,4156;0,956;3,792;8,119;11,5486;3,7303593;0,151048;0,589686;1,256272;1,7333533;2007-05-23
"144";19,2398;0,955;4,116;4,746;9,4228;2,9077879;0,15089;0,607033;0,749868;1,3999969;2007-05-24
"145";26,9036666666667;8,06;0,586;6,539;11,7186666666667;4,13754733333333;1,272675;0,083033;1,011812;1,77002733333333;2007-05-25
"146";25,2041333333333;2,373;2,754;8,628;11,4491333333333;3,8131354;0,374934;0,428657;1,298439;1,7111054;2007-05-26
"147";35,8968;4,366;5,534;10,444;15,5528;5,5562504;0,689828;0,868352;1,650152;2,3479184;2007-05-27
"148";27,2911333333333;4,554;0,473;9,586;12,6781333333333;4,17434873333333;0,701612;0,068714;1,492048;1,91197473333333;2007-05-28
"149";17,689;0;1,907;4,332;11,45;2,66633383333333;0;0,295531;0,648896;1,72190683333333;2007-05-29
"150";26,8311;2,25;5,948;7,804;10,8291;4,12923296666667;0,337755;0,935094;1,225437;1,63094696666667;2007-05-30
"151";15,6425;0,935;0,477;3,552;10,6785;2,35189316666667;0,14773;0,069696;0,524851;1,60961616666667;2007-05-31
"152";17,4274023627519;0;0,483335649756776;7,66932592077832;9,27474079221682;2,65359233912439;0;0,0700626546212648;1,20338268241835;1,38014700208478;2007-06-01
"153";24,7393666666667;3,971;1,25;7,633;11,8853666666667;3,78926576666667;0,627418;0,192775;1,179869;1,78920376666667;2007-06-02
"154";35,1337666666667;4,985;7,529;8,334;14,2857666666667;5,33752196666667;0,78763;1,117622;1,292762;2,13950796666667;2007-06-03
"155";15,1936333333333;1,585;0,836;4,533;8,23963333333333;2,28317723333333;0,24903;0,118403;0,698364;1,21738023333333;2007-06-04
"156";24,3148666666667;4,484;1,027;6,448;12,3558666666667;3,5821971;0,693597;0,152571;0,936219;1,7998101;2007-06-05
"157";28,246915913829;3,33131341209173;0,829576094510076;11,6711049339819;12,4149214732453;4,23653493815149;0,493249534398888;0,123682890896456;1,7372804447533;1,88232206810285;2007-06-06
"158";16,4167;0,985;0,699;3,959;10,7737;2,50100226666667;0,15563;0,102777;0,612012;1,63058326666667;2007-06-07
"159";35,8007666666667;2,799;11,44;11,38;10,1817666666667;5,57129613333333;0,442242;1,79996;1,79804;1,53105413333333;2007-06-08
"160";18,1423223965763;0,87509272467903;0,612154065620542;6,76861626248217;9,88645934379458;2,72519438516405;0,138264650499287;0,0905371754636234;1,04053865905849;1,45585390014265;2007-06-09
"161";22,3468666666667;4,202;1,924;5,983;10,2378666666667;3,37860276666667;0,663916;0,298252;0,908284;1,50815076666667;2007-06-10
"162";13,2442333333333;0;0,487;5,328;7,42923333333333;1,99987386666667;0;0,071416;0,838884;1,08957386666667;2007-06-11
"163";15,3127666666667;1,882;0,475;3,898;9,05776666666667;2,31160663333333;0,297356;0,070325;0,590229;1,35369663333333;2007-06-12
"164";15,4545333333333;0,957;0,857;5,216;8,42453333333333;2,33787326666667;0,151206;0,129946;0,779188;1,27753326666667;2007-06-13
"165";20,9847333333333;3,322;2,147;7,054;8,46173333333333;3,13504736666667;0,512591;0,290821;1,081422;1,25021336666667;2007-06-14
"166";16,4934;2,269;4,011;4,547;5,6664;2,48371386666667;0,338272;0,601853;0,701731;0,841857866666667;2007-06-15
"167";33,6293666666667;3,289;4,498;11,108;14,7343666666667;5,1619856;0,519662;0,698154;1,716879;2,2272906;2007-06-16
"168";32,4515;4,124;5,038;8,734;14,5555;4,93614016666667;0,619322;0,785224;1,356522;2,17507216666667;2007-06-17
"169";11,3079;0;0,529;4,241;6,5379;1,70696953333333;0;0,076722;0,656883;0,973364533333333;2007-06-18
"170";14,058859527121;0,974353268428373;0,535744089012517;4,36305980528512;8,18570236439499;2,10350236439499;0,153947816411683;0,0780233657858136;0,655261084840056;1,21627009735744;2007-06-19
"171";17,9047666666667;1,761;2,588;5,106;8,44976666666667;2,76683396666667;0,278203;0,400294;0,806748;1,28158896666667;2007-06-20
"172";13,4491;0,932;2,4;3,711;6,4061;1,98341313333333;0,131821;0,336815;0,559738;0,955039133333333;2007-06-21
"173";9,43823333333333;0;0,951;3,482;5,00523333333333;1,40232803333333;0;0,137413;0,527651;0,737264033333333;2007-06-22
"174";7,95943333333333;0;0,786;2,402;4,77143333333333;1,1785943;0;0,117013;0,359881;0,7017003;2007-06-23
"175";11,9109333333333;0;0,791;3,449;7,67093333333333;1,7570008;0;0,117558;0,494017;1,1454258;2007-06-24
"176";17,8700333333333;1,985;3,621;4,816;7,44803333333333;2,6796456;0,28367;0,534283;0,760928;1,1007646;2007-06-25
"177";15,7484666666667;0,971;1,334;5,231;8,21246666666667;2,29982006666667;0,126713;0,200307;0,773893;1,19890706666667;2007-06-26
"178";24,6804333333333;2,603;6,451;7,27;8,35643333333333;3,79889513333333;0,411274;1,008688;1,145615;1,23331813333333;2007-06-27
"179";21,5906333333333;0;4,368;9,541;7,68163333333333;3,28755073333333;0;0,675234;1,463623;1,14869373333333;2007-06-28
"180";21,7517387074357;4,3660319666435;0,667463516330785;6,801723419041;9,91651980542043;3,30878766921473;0,673056400277971;0,0999954412786657;1,0544982904795;1,4812375371786;2007-06-29
"181";22,2552333333333;3,049;0,792;8,376;10,0382333333333;3,3463867;0,481742;0,116841;1,297753;1,4500507;2007-06-30
"182";17,1110666666667;0,969;0,736;4,69;10,7160666666667;2,4659837;0,119187;0,107958;0,680295;1,5585437;2007-07-01
"183";16,1172;1,018;5,281;3,445;6,3732;2,40796076666667;0,141909;0,793868;0,522155;0,950028766666667;2007-07-02
"184";17,6652;0,467;3,214;4,695;9,2892;2,6114431;0,057441;0,464972;0,717625;1,3714051;2007-07-03
"185";16,7235;2,329;2,218;5,632;6,5445;2,51143516666667;0,349677;0,337984;0,863046;0,960728166666667;2007-07-04
"186";17,6215;2,922;0,77;3,973;9,9565;2,6297;0,438716;0,11347;0,609569;1,467945;2007-07-05
"187";17,8254;2,826;3,563;4,005;7,4314;2,69278503333333;0,421553;0,554974;0,60976;1,10649803333333;2007-07-06
"188";22,6367666666667;0,997;3,047;10,177;8,41576666666667;3,2983428;0,157526;0,392106;1,519206;1,2295048;2007-07-07
"189";18,1513333333333;1,825;2,831;5,277;8,21833333333333;2,63547683333333;0,28835;0,436413;0,738916;1,17179783333333;2007-07-08
"190";19,6693;0,923;0,594;9,386;8,7663;2,88414023333333;0,114299;0,087902;1,393773;1,28816623333333;2007-07-09
"191";15,1387333333333;0,067;2,227;4,631;8,21373333333333;2,2474107;0,008241;0,328801;0,698448;1,2119207;2007-07-10
"192";12,0392;1,015;0,647;5,284;5,0932;1,8168076;0,16037;0,092636;0,811597;0,7522046;2007-07-11
"193";17,8263666666667;1,029;2,55;6,419;7,82836666666667;2,69648793333333;0,162582;0,396425;0,962577;1,17490393333333;2007-07-12
"194";13,2397;0;0,633;4,427;8,1797;1,99905376666667;0;0,093364;0,699466;1,20622376666667;2007-07-13
"195";21,4695;3,775;1,968;6,604;9,1225;3,27376433333333;0,59645;0,303139;1,005247;1,36892833333333;2007-07-14
"196";16,8004396946565;0,947541984732824;0,694717557251908;6,13923664122137;9,01894351145038;2,50581640305343;0,149711633587786;0,100608732824427;0,909827175572519;1,3456688610687;2007-07-15
"197";14,2279;0,83;0,695;4,176;8,5269;2,13687736666667;0,13114;0,1026;0,629778;1,27335936666667;2007-07-16
"198";11,9938666666667;0,848;0,694;3,335;7,11686666666667;1,82415943333333;0,133984;0,102442;0,52693;1,06080343333333;2007-07-17
"199";12,6180333333333;0,909;0,671;4,628;6,41003333333333;1,93315293333333;0,143622;0,099263;0,731224;0,959043933333333;2007-07-18
"200";11,2981;1,068;0,703;3,13;6,3971;1,67068246666667;0,168744;0,103444;0,46759;0,930904466666667;2007-07-19
"201";18,5070333333333;2,111;2,418;4,765;9,21303333333333;2,80866843333333;0,317788;0,372874;0,73012;1,38788643333333;2007-07-20
"202";17,6708;0,428;0,512;7,756;8,9748;2,67417523333333;0,052644;0,074981;1,210503;1,33604723333333;2007-07-21
"203";22,9455010423905;7,0959277275886;2,13748436414177;5,5668658790827;8,14522307157748;3,49692111744267;1,08448611535789;0,317968811674774;0,873645698401668;1,22082049200834;2007-07-22
"204";16,5169666666667;1,747;1,288;3,847;9,63496666666667;2,5483619;0,276026;0,200494;0,607826;1,4640159;2007-07-23
"205";13,7547333333333;0;1,607;5,599;6,54873333333333;2,0530007;0;0,208966;0,866967;0,9770677;2007-07-24
"206";7,876;0;0,151;2,333;5,392;1,15458866666667;0;0,018818;0,344989;0,790781666666667;2007-07-25
"207";15,4083333333333;0,975;3,633;4,346;6,45433333333333;2,35508766666667;0,15405;0,572649;0,660523;0,967865666666667;2007-07-26
"208";20,0419;1,837;0,049;7,157;10,9989;3,03822503333333;0,273761;0,006027;1,097836;1,66060103333333;2007-07-27
"209";27,0310333333333;0,907;10,265;6,559;9,30003333333333;4,20707843333333;0,143306;1,62187;1,026312;1,41559043333333;2007-07-28
